x, y, th, stamp, 
-8.188460350036621, 4.516106128692627, -0.7433102466085422, 1731681962511725410, 
-8.182722091674805, 4.510739326477051, -0.7442105512850192, 1731681962603279348, 
-8.175276756286621, 4.503957748413086, -0.7433658211940087, 1731681962722779233, 
-8.169869422912598, 4.499064922332764, -0.740779396014327, 1731681962811752353, 
-8.163744926452637, 4.493432998657227, -0.740779396014327, 1731681962911718367, 
-8.157523155212402, 4.487495422363281, -0.7418319452979423, 1731681963004019318, 
-8.149384498596191, 4.480095386505127, -0.7448482844222857, 1731681963122783976, 
-8.14339542388916, 4.474836349487305, -0.7468518466386894, 1731681963211764209, 
-8.137056350708008, 4.46900749206543, -0.7486772126258767, 1731681963311712170, 
-8.131498336791992, 4.4635796546936035, -0.7510990668965517, 1731681963404348536, 
-8.124151229858398, 4.456678867340088, -0.752803007254075, 1731681963522965962, 
-8.119414329528809, 4.452332973480225, -0.7540216577104343, 1731681963611760673, 
-8.114142417907715, 4.447447299957275, -0.7535709031159034, 1731681963712395721, 
-8.109467506408691, 4.4429097175598145, -0.7535709031159034, 1731681963803910802, 
-8.102855682373047, 4.436659336090088, -0.7543461446580725, 1731681963922803847, 
-8.097983360290527, 4.432209014892578, -0.755214149414646, 1731681964011766970, 
-8.092966079711914, 4.427202224731445, -0.7564248692831873, 1731681964111730925, 
-8.088359832763672, 4.42271614074707, -0.7582135045889347, 1731681964203983182, 
-8.082300186157227, 4.416747093200684, -0.7596712501653614, 1731681964322799705, 
-8.077768325805664, 4.4124674797058105, -0.761890798803911, 1731681964411779834, 
-8.072978973388672, 4.407861709594727, -0.7631389639296996, 1731681964511750241, 
-8.068865776062012, 4.403937816619873, -0.7636474797349736, 1731681964604147708, 
-8.063230514526367, 4.398510932922363, -0.763662446444204, 1731681964722816590, 
-8.059377670288086, 4.394636631011963, -0.763662446444204, 1731681964811775164, 
-8.0549898147583, 4.390489101409912, -0.7645749944654212, 1731681964911729602, 
-8.050220489501953, 4.385735511779785, -0.7645749944654212, 1731681965022370998, 
-8.04581356048584, 4.381464004516602, -0.7645749944654212, 1731681965118945859, 
-8.04170036315918, 4.377569198608398, -0.7662456772077467, 1731681965215789973, 
-8.037995338439941, 4.374209880828857, -0.7648048434692087, 1731681965307736056, 
-8.034015655517578, 4.370164394378662, -0.7648984913181369, 1731681965411552686, 
-8.02968692779541, 4.3659563064575195, -0.7659366682120334, 1731681965518971781, 
-8.026115417480469, 4.362392902374268, -0.7677911135858303, 1731681965615811251, 
-8.022597312927246, 4.359086990356445, -0.7682317936702204, 1731681965707739365, 
-8.01908016204834, 4.355521202087402, -0.7696992752301443, 1731681965805777340, 
-8.014656066894531, 4.351343631744385, -0.7697191668110726, 1731681965918803759, 
-8.011311531066895, 4.347845077514648, -0.7698360196082317, 1731681966015787436, 
-8.00789737701416, 4.344638824462891, -0.7705605528433055, 1731681966107754347, 
