odom_x, odom_y, odom_th, stamp, 
4.186870228295447e-08, -4.83914668336638e-08, 4.768579174293492e-07, 1732895404166006050, 
4.186870228295447e-08, -4.83914668336638e-08, 4.768761072444676e-07, 1732895404326217079, 
6.280304631900435e-08, -7.258729084469451e-08, 7.152908009706474e-07, 1732895404375500848, 
6.280304631900435e-08, -7.258729084469451e-08, 7.152905274374171e-07, 1732895404466108747, 
6.280304631900435e-08, -7.258729084469451e-08, 7.152865383548946e-07, 1732895404565886598, 
6.280304631900435e-08, -7.258729084469451e-08, 7.152880109141859e-07, 1732895404676105211, 
6.280304631900435e-08, -7.258729084469451e-08, 7.152934678585078e-07, 1732895404726101213, 
6.280304631900435e-08, -7.258729084469451e-08, 7.152917187487364e-07, 1732895404866410674, 
6.280304631900435e-08, -7.258729084469451e-08, 7.15291586491411e-07, 1732895404965904792, 
6.280304631900435e-08, -7.258729084469451e-08, 7.152965103274588e-07, 1732895405063502693, 
6.280304631900435e-08, -7.258729084469451e-08, 7.15303786254059e-07, 1732895405126411912, 
6.280304631900435e-08, -7.258729084469451e-08, 7.153063470802365e-07, 1732895405266301372, 
6.280304631900435e-08, -7.258729084469451e-08, 7.153160290820614e-07, 1732895405365544055, 
6.280304631900435e-08, -7.258729084469451e-08, 7.153064111653712e-07, 1732895405476353849, 
6.280304631900435e-08, -7.258729084469451e-08, 7.153041276206189e-07, 1732895405526761265, 
6.280304631900435e-08, -7.258729084469451e-08, 7.152952873697201e-07, 1732895405666423007, 
6.280304631900435e-08, -7.258729084469451e-08, 7.152869600746633e-07, 1732895405766614653, 
6.280304631900435e-08, -7.258729084469451e-08, 7.152867253109841e-07, 1732895405864885944, 
6.280304631900435e-08, -7.258729084469451e-08, 7.152865169372905e-07, 1732895405928351899, 
6.280304631900435e-08, -7.258729084469451e-08, 7.152957241625625e-07, 1732895406066130359, 
6.280304631900435e-08, -7.258729084469451e-08, 7.152962906861211e-07, 1732895406165979888, 
6.280304631900435e-08, -7.258729084469451e-08, 7.153012140777896e-07, 1732895406215302681, 
6.280304631900435e-08, -7.258729084469451e-08, 7.153064500791755e-07, 1732895406376130943, 
6.280304631900435e-08, -7.258729084469451e-08, 7.153056474481966e-07, 1732895406426118957, 
6.280304631900435e-08, -7.258729084469451e-08, 7.15306137427114e-07, 1732895406586010722, 
6.280304631900435e-08, -7.258729084469451e-08, 7.153023056778698e-07, 1732895406676230665, 
6.280304631900435e-08, -7.258729084469451e-08, 7.153111325654257e-07, 1732895406776248956, 
6.280304631900435e-08, -7.258729084469451e-08, 7.153220464537253e-07, 1732895406866131743, 
6.280304631900435e-08, -7.258729084469451e-08, 7.15327503397875e-07, 1732895406917236792, 
6.280304631900435e-08, -7.258729084469451e-08, 7.153511501558573e-07, 1732895407126435294, 
6.280304631900435e-08, -7.258729084469451e-08, 7.153566071000071e-07, 1732895407176152142, 
6.280304631900435e-08, -7.258729084469451e-08, 7.153675209883066e-07, 1732895407266147259, 
6.280304631900435e-08, -7.258729084469451e-08, 7.153784348766061e-07, 1732895407365933152, 
6.280304631900435e-08, -7.258729084469451e-08, 7.153838918207558e-07, 1732895407416635179, 
6.280304631900435e-08, -7.258729084469451e-08, 7.154020816345884e-07, 1732895407576191027, 
6.280304631900435e-08, -7.258729084469451e-08, 7.154129955228879e-07, 1732895407667150642, 
6.280304631900435e-08, -7.258729084469451e-08, 7.154257283925707e-07, 1732895407786289851, 
6.280304631900435e-08, -7.258729084469451e-08, 7.1544209922502e-07, 1732895407926151412, 
6.280304631900435e-08, -7.258729084469451e-08, 7.154475561691698e-07, 1732895407976203432, 
6.280304631900435e-08, -7.258729084469451e-08, 7.154584700574693e-07, 1732895408066218536, 
6.280304631900435e-08, -7.258729084469451e-08, 7.154748408899186e-07, 1732895408216284614, 
6.280304631900435e-08, -7.258729084469451e-08, 7.154875737596014e-07, 1732895408326326180, 
6.280304631900435e-08, -7.258729084469451e-08, 7.154930307037511e-07, 1732895408376204429, 
6.280304631900435e-08, -7.258729084469451e-08, 7.155039445920507e-07, 1732895408466157844, 
6.280304631900435e-08, -7.258729084469451e-08, 7.155148584803501e-07, 1732895408566602875, 
6.280304631900435e-08, -7.258729084469451e-08, 7.155257723686497e-07, 1732895408666313227, 
6.280304631900435e-08, -7.258729084469451e-08, 7.155385052383324e-07, 1732895408776292514, 
